round,date,release,trap_ID,sample,species,gender,marking_status,n_adults,lat,long,day_collection,distance,ID
A,11/7/2019,11/6/2019,50-2,2,Ae. aegypti,male,unmarked,5,26.523046,-82.190758,1,50,2
A,11/8/2019,11/6/2019,50-2,2,Ae. aegypti,male,marked,7,26.523046,-82.190758,2,50,2
A,11/8/2019,11/6/2019,50-2,2,Ae. aegypti,female,unmarked,6,26.523046,-82.190758,2,50,2
A,11/8/2019,11/6/2019,50-2,2,Ae. aegypti,male,unmarked,14,26.523046,-82.190758,2,50,2
A,11/9/2019,11/6/2019,50-2,2,Ae. aegypti,female,unmarked,6,26.523046,-82.190758,3,50,2
A,11/9/2019,11/6/2019,50-2,2,Ae. aegypti,male,unmarked,6,26.523046,-82.190758,3,50,2
A,11/10/2019,11/6/2019,50-2,2,Ae. aegypti,female,unmarked,6,26.523046,-82.190758,4,50,2
A,11/10/2019,11/6/2019,50-2,2,Ae. aegypti,male,unmarked,1,26.523046,-82.190758,4,50,2
A,11/11/2019,11/6/2019,50-2,2,Ae. aegypti,male,marked,3,26.523046,-82.190758,5,50,2
A,11/11/2019,11/6/2019,50-2,2,Ae. aegypti,female,unmarked,4,26.523046,-82.190758,5,50,2
A,11/11/2019,11/6/2019,50-2,2,Ae. aegypti,male,unmarked,2,26.523046,-82.190758,5,50,2
A,11/6/2019,11/6/2019,50-3,3,Ae. aegypti,female,marked,4,26.523709,-82.191221,0,50,3
A,11/6/2019,11/6/2019,50-3,3,Ae. aegypti,male,marked,15,26.523709,-82.191221,0,50,3
A,11/6/2019,11/6/2019,50-3,3,Ae. aegypti,female,unmarked,6,26.523709,-82.191221,0,50,3
A,11/6/2019,11/6/2019,50-3,3,Ae. aegypti,male,unmarked,2,26.523709,-82.191221,0,50,3
A,11/7/2019,11/6/2019,50-3,3,Ae. aegypti,male,marked,10,26.523709,-82.191221,1,50,3
A,11/7/2019,11/6/2019,50-3,3,Ae. aegypti,female,unmarked,6,26.523709,-82.191221,1,50,3
A,11/7/2019,11/6/2019,50-3,3,Ae. aegypti,male,unmarked,4,26.523709,-82.191221,1,50,3
A,11/8/2019,11/6/2019,50-3,3,Ae. aegypti,male,marked,3,26.523709,-82.191221,2,50,3
A,11/8/2019,11/6/2019,50-3,3,Ae. aegypti,female,unmarked,4,26.523709,-82.191221,2,50,3
A,11/11/2019,11/6/2019,50-3,3,Ae. aegypti,male,marked,1,26.523709,-82.191221,5,50,3
A,11/11/2019,11/6/2019,50-3,3,Ae. aegypti,female,unmarked,8,26.523709,-82.191221,5,50,3
A,11/11/2019,11/6/2019,50-3,3,Ae. aegypti,male,unmarked,3,26.523709,-82.191221,5,50,3
A,11/6/2019,11/6/2019,50-4,4,Ae. aegypti,male,marked,13,26.524132,-82.190544,0,50,4
A,11/6/2019,11/6/2019,50-4,4,Ae. aegypti,female,unmarked,2,26.524132,-82.190544,0,50,4
A,11/7/2019,11/6/2019,50-4,4,Ae. aegypti,female,marked,1,26.524132,-82.190544,1,50,4
A,11/7/2019,11/6/2019,50-4,4,Ae. aegypti,male,marked,5,26.524132,-82.190544,1,50,4
A,11/7/2019,11/6/2019,50-4,4,Ae. aegypti,female,unmarked,1,26.524132,-82.190544,1,50,4
A,11/7/2019,11/6/2019,50-4,4,Ae. aegypti,male,unmarked,1,26.524132,-82.190544,1,50,4
B,3/9/2020,3/9/2020,100-1,1,Ae. aegypti,female,unmarked,1,26.523715,-82.18971,0,100,1
B,3/9/2020,3/9/2020,100-1,1,Ae. aegypti,male,marked,4,26.523715,-82.18971,0,100,1
B,3/9/2020,3/9/2020,100-3,3,Ae. aegypti,female,unmarked,1,26.522949,-82.191294,0,100,3
B,3/9/2020,3/9/2020,100-4,4,Ae. aegypti,male,marked,1,26.523731,-82.191744,0,100,4
B,3/9/2020,3/9/2020,100-5,5,Ae. aegypti,male,marked,16,26.524412,-82.191317,0,100,5
B,3/9/2020,3/9/2020,100-6,6,Ae. aegypti,male,marked,5,26.524506,-82.190228,0,100,6
B,3/9/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,5,26.522667,-82.189552,0,150,2
B,3/9/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,1,26.522667,-82.189552,0,150,2
B,3/9/2020,3/9/2020,150-2,2,Ae. aegypti,male,marked,1,26.522667,-82.189552,0,150,2
B,3/9/2020,3/9/2020,150-5,5,Ae. aegypti,female,unmarked,3,26.524436,-82.191941,0,150,5
B,3/9/2020,3/9/2020,150-5,5,Ae. aegypti,male,marked,1,26.524436,-82.191941,0,150,5
B,3/9/2020,3/9/2020,150-6,6,Ae. aegypti,female,unmarked,1,26.525009,-82.1902,0,150,6
B,3/9/2020,3/9/2020,200-4,4,Ae. aegypti,female,unmarked,1,26.522454,-82.192159,0,200,4
B,3/9/2020,3/9/2020,200-5,5,Ae. aegypti,female,unmarked,1,26.523841,-82.192729,0,200,5
B,3/9/2020,3/9/2020,200-6,6,Ae. aegypti,male,unmarked,1,26.524965,-82.192244,0,200,6
B,3/9/2020,3/9/2020,200-6,6,Ae. aegypti,female,unmarked,1,26.524965,-82.192244,0,200,6
B,3/9/2020,3/9/2020,250-3,3,Ae. aegypti,female,unmarked,2,26.521488,-82.190202,0,250,3
B,3/9/2020,3/9/2020,250-4,4,Ae. aegypti,female,unmarked,1,26.522002,-82.192305,0,250,4
B,3/9/2020,3/9/2020,250-5,5,Ae. aegypti,female,unmarked,1,26.523008,-82.193073,0,250,5
B,3/9/2020,3/9/2020,300-1,1,Ae. aegypti,female,unmarked,1,26.521164,-82.189434,0,300,1
B,3/9/2020,3/9/2020,400-3,3,Ae. aegypti,female,unmarked,1,26.527473,-82.191357,0,400,3
B,3/9/2020,3/9/2020,50-1,1,Ae. aegypti,male,marked,15,26.523684,-82.190193,0,50,1
B,3/9/2020,3/9/2020,50-2,2,Ae. aegypti,male,marked,2,26.523046,-82.190758,0,50,2
B,3/9/2020,3/9/2020,50-3,4,Ae. aegypti,male,marked,4,26.524132,-82.190544,0,50,3
B,3/9/2020,3/9/2020,50-4,4,Ae. aegypti,female,unmarked,1,26.524132,-82.190544,0,50,4
B,3/10/2020,3/9/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,1,100,1
B,3/10/2020,3/9/2020,100-4,4,Ae. aegypti,male,marked,1,26.523731,-82.191744,1,100,4
B,3/10/2020,3/9/2020,100-5,5,Ae. aegypti,male,marked,8,26.524412,-82.191317,1,100,5
B,3/10/2020,3/9/2020,100-5,5,Ae. aegypti,female,unmarked,2,26.524412,-82.191317,1,100,5
B,3/10/2020,3/9/2020,100-6,6,Ae. aegypti,female,unmarked,1,26.524506,-82.190228,1,100,6
B,3/10/2020,3/9/2020,100-6,6,Ae. aegypti,male,marked,9,26.524506,-82.190228,1,100,6
B,3/10/2020,3/9/2020,150-1,1,Ae. aegypti,female,unmarked,1,26.523753,-82.189125,1,150,1
B,3/10/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,1,26.522667,-82.189552,1,150,2
B,3/10/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,5,26.522667,-82.189552,1,150,2
B,3/10/2020,3/9/2020,150-4,4,Ae. aegypti,male,marked,2,26.523085,-82.192055,1,150,4
B,3/10/2020,3/9/2020,150-4,4,Ae. aegypti,female,unmarked,1,26.523085,-82.192055,1,150,4
B,3/10/2020,3/9/2020,150-5,5,Ae. aegypti,male,marked,2,26.524436,-82.191941,1,150,5
B,3/10/2020,3/9/2020,200-1,1,Ae. aegypti,female,unmarked,1,26.52381,-82.188582,1,200,1
B,3/10/2020,3/9/2020,200-7,7,Ae. aegypti,male,marked,1,26.525538,-82.190389,1,200,7
B,3/10/2020,3/9/2020,250-6,6,Ae. aegypti,male,marked,1,26.524585,-82.193011,1,250,6
B,3/10/2020,3/9/2020,250-7,7,Ae. aegypti,female,unmarked,1,26.525599,-82.192094,1,250,7
B,3/10/2020,3/9/2020,250-8,8,Ae. aegypti,female,unmarked,1,26.525818,-82.190577,1,250,8
B,3/10/2020,3/9/2020,300-3,3,Ae. aegypti,male,marked,1,26.525544,-82.192901,1,300,3
B,3/10/2020,3/9/2020,50-1,1,Ae. aegypti,female,unmarked,2,26.523684,-82.190193,1,50,1
B,3/10/2020,3/9/2020,50-1,1,Ae. aegypti,male,marked,6,26.523684,-82.190193,1,50,1
B,3/10/2020,3/9/2020,50-2,2,Ae. aegypti,male,marked,2,26.523046,-82.190758,1,50,2
B,3/10/2020,3/9/2020,50-3,3,Ae. aegypti,male,marked,5,26.523709,-82.191221,1,50,3
B,3/10/2020,3/9/2020,50-3,3,Ae. aegypti,female,unmarked,1,26.523709,-82.191221,1,50,3
B,3/10/2020,3/9/2020,50-4,4,Ae. aegypti,male,marked,7,26.524132,-82.190544,1,50,4
B,3/11/2020,3/9/2020,100-4,4,Ae. aegypti,male,marked,1,26.523731,-82.191744,2,100,4
B,3/11/2020,3/9/2020,100-5,5,Ae. aegypti,male,marked,1,26.524412,-82.191317,2,100,5
B,3/11/2020,3/9/2020,100-5,5,Ae. aegypti,male,unmarked,1,26.524412,-82.191317,2,100,5
B,3/11/2020,3/9/2020,100-6,6,Ae. aegypti,female,unmarked,1,26.524506,-82.190228,2,100,6
B,3/11/2020,3/9/2020,100-6,6,Ae. aegypti,male,marked,3,26.524506,-82.190228,2,100,6
B,3/11/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,1,26.522667,-82.189552,2,150,2
B,3/11/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,2,26.522667,-82.189552,2,150,2
B,3/11/2020,3/9/2020,150-3,3,Ae. aegypti,female,unmarked,4,26.522328,-82.190635,2,150,3
B,3/11/2020,3/9/2020,150-4,4,Ae. aegypti,female,unmarked,1,26.523085,-82.192055,2,150,4
B,3/11/2020,3/9/2020,200-3,3,Ae. aegypti,female,unmarked,1,26.521968,-82.190824,2,200,3
B,3/11/2020,3/9/2020,250-3,3,Ae. aegypti,female,unmarked,1,26.521488,-82.190202,2,250,3
B,3/11/2020,3/9/2020,250-4,4,Ae. aegypti,female,unmarked,1,26.522002,-82.192305,2,250,4
B,3/11/2020,3/9/2020,50-2,2,Ae. aegypti,male,marked,3,26.523046,-82.190758,2,50,2
B,3/11/2020,3/9/2020,50-3,3,Ae. aegypti,female,unmarked,1,26.523709,-82.191221,2,50,3
B,3/11/2020,3/9/2020,50-3,3,Ae. aegypti,male,marked,2,26.523709,-82.191221,2,50,3
B,3/11/2020,3/9/2020,50-4,4,Ae. aegypti,male,marked,1,26.524132,-82.190544,2,50,4
B,3/12/2020,3/9/2020,100-1,1,Ae. aegypti,male,unmarked,1,26.523715,-82.18971,3,100,1
B,3/12/2020,3/9/2020,100-2,2,Ae. aegypti,male,marked,1,26.522929,-82.190153,3,100,2
B,3/12/2020,3/9/2020,100-5,5,Ae. aegypti,female,unmarked,2,26.524412,-82.191317,3,100,5
B,3/12/2020,3/9/2020,100-6,6,Ae. aegypti,male,marked,4,26.524506,-82.190228,3,100,6
B,3/12/2020,3/9/2020,150-1,1,Ae. aegypti,female,unmarked,1,26.523753,-82.189125,3,150,1
B,3/12/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,1,26.522667,-82.189552,3,150,2
B,3/12/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,2,26.522667,-82.189552,3,150,2
B,3/12/2020,3/9/2020,150-3,3,Ae. aegypti,male,unmarked,1,26.522328,-82.190635,3,150,3
B,3/12/2020,3/9/2020,150-4,4,Ae. aegypti,female,unmarked,1,26.523085,-82.192055,3,150,4
B,3/12/2020,3/9/2020,200-8,8,Ae. aegypti,female,unmarked,2,26.524711,-82.189493,3,200,8
B,3/12/2020,3/9/2020,250-3,3,Ae. aegypti,female,unmarked,1,26.521488,-82.190202,3,250,3
B,3/12/2020,3/9/2020,250-6,6,Ae. aegypti,male,marked,1,26.524585,-82.193011,3,250,6
B,3/12/2020,3/9/2020,300-3,3,Ae. aegypti,female,unmarked,1,26.525544,-82.192901,3,300,3
B,3/12/2020,3/9/2020,50-1,1,Ae. aegypti,male,marked,2,26.523684,-82.190193,3,50,1
B,3/12/2020,3/9/2020,50-4,4,Ae. aegypti,female,unmarked,1,26.524132,-82.190544,3,50,4
B,3/13/2020,3/9/2020,100-1,1,Ae. aegypti,female,unmarked,1,26.523715,-82.18971,4,100,1
B,3/13/2020,3/9/2020,100-5,5,Ae. aegypti,female,unmarked,1,26.524412,-82.191317,4,100,5
B,3/13/2020,3/9/2020,100-5,5,Ae. aegypti,male,unmarked,1,26.524412,-82.191317,4,100,5
B,3/13/2020,3/9/2020,100-6,6,Ae. aegypti,male,marked,2,26.524506,-82.190228,4,100,6
B,3/13/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,7,26.522667,-82.189552,4,150,2
B,3/13/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,4,26.522667,-82.189552,4,150,2
B,3/13/2020,3/9/2020,150-4,4,Ae. aegypti,male,unmarked,2,26.523085,-82.192055,4,150,4
B,3/13/2020,3/9/2020,150-5,5,Ae. aegypti,female,unmarked,1,26.524436,-82.191941,4,150,5
B,3/13/2020,3/9/2020,200-3,3,Ae. aegypti,female,unmarked,1,26.521968,-82.190824,4,200,3
B,3/13/2020,3/9/2020,200-5,5,Ae. aegypti,female,unmarked,1,26.523841,-82.192729,4,200,5
B,3/13/2020,3/9/2020,250-2,2,Ae. aegypti,female,unmarked,2,26.522016,-82.188791,4,250,2
B,3/13/2020,3/9/2020,250-3,3,Ae. aegypti,male,unmarked,1,26.521488,-82.190202,4,250,3
B,3/13/2020,3/9/2020,250-5,5,Ae. aegypti,female,unmarked,2,26.523008,-82.193073,4,250,5
B,3/13/2020,3/9/2020,300-1,1,Ae. aegypti,male,unmarked,1,26.521164,-82.189434,4,300,1
B,3/13/2020,3/9/2020,300-2,2,Ae. aegypti,female,unmarked,1,26.521139,-82.191752,4,300,2
B,3/13/2020,3/9/2020,300-4,4,Ae. aegypti,female,unmarked,1,26.526403,-82.190422,4,300,4
B,3/13/2020,3/9/2020,400-4,4,Ae. aegypti,female,unmarked,1,26.527186,-82.189339,4,400,4
B,3/13/2020,3/9/2020,50-2,2,Ae. aegypti,male,marked,1,26.523046,-82.190758,4,50,2
B,3/13/2020,3/9/2020,50-3,3,Ae. aegypti,male,unmarked,2,26.523709,-82.191221,4,50,3
B,3/14/2020,3/9/2020,100-1,1,Ae. aegypti,female,unmarked,2,26.523715,-82.18971,5,100,1
B,3/14/2020,3/9/2020,100-2,2,Ae. aegypti,female,unmarked,2,26.522929,-82.190153,5,100,2
B,3/14/2020,3/9/2020,100-2,2,Ae. aegypti,male,unmarked,1,26.522929,-82.190153,5,100,2
B,3/14/2020,3/9/2020,100-3,3,Ae. aegypti,male,marked,1,26.522949,-82.191294,5,100,3
B,3/14/2020,3/9/2020,100-3,3,Ae. aegypti,female,unmarked,2,26.522949,-82.191294,5,100,3
B,3/14/2020,3/9/2020,100-5,5,Ae. aegypti,female,unmarked,1,26.524412,-82.191317,5,100,5
B,3/14/2020,3/9/2020,100-6,6,Ae. aegypti,male,unmarked,1,26.524506,-82.190228,5,100,6
B,3/14/2020,3/9/2020,100-6,6,Ae. aegypti,female,unmarked,1,26.524506,-82.190228,5,100,6
B,3/14/2020,3/9/2020,100-6,6,Ae. aegypti,male,marked,3,26.524506,-82.190228,5,100,6
B,3/14/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,4,26.522667,-82.189552,5,150,2
B,3/14/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,5,26.522667,-82.189552,5,150,2
B,3/14/2020,3/9/2020,150-4,4,Ae. aegypti,female,unmarked,1,26.523085,-82.192055,5,150,4
B,3/14/2020,3/9/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,5,150,4
B,3/14/2020,3/9/2020,150-5,5,Ae. aegypti,male,unmarked,1,26.524436,-82.191941,5,150,5
B,3/14/2020,3/9/2020,200-4,4,Ae. aegypti,female,unmarked,1,26.522454,-82.192159,5,200,4
B,3/14/2020,3/9/2020,250-2,2,Ae. aegypti,male,unmarked,1,26.522016,-82.188791,5,250,2
B,3/14/2020,3/9/2020,250-3,3,Ae. aegypti,female,unmarked,1,26.521488,-82.190202,5,250,3
B,3/14/2020,3/9/2020,250-3,3,Ae. aegypti,male,unmarked,1,26.521488,-82.190202,5,250,3
B,3/14/2020,3/9/2020,250-4,4,Ae. aegypti,female,unmarked,1,26.522002,-82.192305,5,250,4
B,3/14/2020,3/9/2020,250-5,5,Ae. aegypti,female,unmarked,1,26.523008,-82.193073,5,250,5
B,3/14/2020,3/9/2020,250-6,6,Ae. aegypti,female,unmarked,1,26.524585,-82.193011,5,250,6
B,3/14/2020,3/9/2020,250-7,7,Ae. aegypti,female,unmarked,1,26.525599,-82.192094,5,250,7
B,3/14/2020,3/9/2020,300-2,2,Ae. aegypti,female,unmarked,1,26.521139,-82.191752,5,300,2
B,3/14/2020,3/9/2020,300-3,3,Ae. aegypti,female,unmarked,4,26.525544,-82.192901,5,300,3
B,3/14/2020,3/9/2020,300-3,3,Ae. aegypti,male,unmarked,1,26.525544,-82.192901,5,300,3
B,3/14/2020,3/9/2020,300-4,4,Ae. aegypti,male,unmarked,1,26.526403,-82.190422,5,300,4
B,3/14/2020,3/9/2020,50-3,3,Ae. aegypti,female,unmarked,4,26.523709,-82.191221,5,50,3
B,3/14/2020,3/9/2020,50-3,3,Ae. aegypti,male,unmarked,1,26.523709,-82.191221,5,50,3
B,3/14/2020,3/9/2020,50-4,4,Ae. aegypti,male,marked,1,26.524132,-82.190544,5,50,4
B,3/14/2020,3/9/2020,50-4,4,Ae. aegypti,female,unmarked,2,26.524132,-82.190544,5,50,4
B,3/15/2020,3/9/2020,100-1,1,Ae. aegypti,female,unmarked,1,26.523715,-82.18971,6,100,1
B,3/15/2020,3/9/2020,100-5,5,Ae. aegypti,female,unmarked,1,26.524412,-82.191317,6,100,5
B,3/15/2020,3/9/2020,100-6,6,Ae. aegypti,female,unmarked,3,26.524506,-82.190228,6,100,6
B,3/15/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,8,26.522667,-82.189552,6,150,2
B,3/15/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,8,26.522667,-82.189552,6,150,2
B,3/15/2020,3/9/2020,150-4,4,Ae. aegypti,female,unmarked,3,26.523085,-82.192055,6,150,4
B,3/15/2020,3/9/2020,150-6,6,Ae. aegypti,female,unmarked,1,26.525009,-82.1902,6,150,6
B,3/15/2020,3/9/2020,200-1,1,Ae. aegypti,male,unmarked,1,26.52381,-82.188582,6,200,1
B,3/15/2020,3/9/2020,200-1,1,Ae. aegypti,male,marked,1,26.52381,-82.188582,6,200,1
B,3/15/2020,3/9/2020,200-3,3,Ae. aegypti,female,unmarked,1,26.521968,-82.190824,6,200,3
B,3/15/2020,3/9/2020,200-4,4,Ae. aegypti,female,unmarked,1,26.522454,-82.192159,6,200,4
B,3/15/2020,3/9/2020,200-5,5,Ae. aegypti,female,unmarked,1,26.523841,-82.192729,6,200,5
B,3/15/2020,3/9/2020,250-3,3,Ae. aegypti,female,unmarked,1,26.521488,-82.190202,6,250,3
B,3/15/2020,3/9/2020,250-7,7,Ae. aegypti,female,unmarked,1,26.525599,-82.192094,6,250,7
B,3/15/2020,3/9/2020,250-8,8,Ae. aegypti,female,unmarked,2,26.525818,-82.190577,6,250,8
B,3/15/2020,3/9/2020,300-1,1,Ae. aegypti,female,unmarked,2,26.521164,-82.189434,6,300,1
B,3/15/2020,3/9/2020,300-3,3,Ae. aegypti,female,unmarked,2,26.525544,-82.192901,6,300,3
B,3/15/2020,3/9/2020,400-3,3,Ae. aegypti,female,unmarked,1,26.527473,-82.191357,6,400,3
B,3/15/2020,3/9/2020,50-3,3,Ae. aegypti,female,unmarked,2,26.523709,-82.191221,6,50,3
B,3/16/2020,3/9/2020,100-1,1,Ae. aegypti,female,unmarked,1,26.523715,-82.18971,7,100,1
B,3/16/2020,3/9/2020,100-4,4,Ae. aegypti,female,unmarked,1,26.523731,-82.191744,7,100,4
B,3/16/2020,3/9/2020,100-5,5,Ae. aegypti,male,marked,1,26.524412,-82.191317,7,100,5
B,3/16/2020,3/9/2020,100-6,6,Ae. aegypti,female,unmarked,1,26.524506,-82.190228,7,100,6
B,3/16/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,3,26.522667,-82.189552,7,150,2
B,3/16/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,8,26.522667,-82.189552,7,150,2
B,3/16/2020,3/9/2020,150-3,3,Ae. aegypti,female,unmarked,2,26.522328,-82.190635,7,150,3
B,3/16/2020,3/9/2020,150-5,5,Ae. aegypti,female,unmarked,2,26.524436,-82.191941,7,150,5
B,3/16/2020,3/9/2020,200-3,3,Ae. aegypti,male,unmarked,2,26.521968,-82.190824,7,200,3
B,3/16/2020,3/9/2020,200-3,3,Ae. aegypti,female,unmarked,3,26.521968,-82.190824,7,200,3
B,3/16/2020,3/9/2020,200-5,5,Ae. aegypti,male,unmarked,1,26.523841,-82.192729,7,200,5
B,3/16/2020,3/9/2020,250-2,2,Ae. aegypti,female,unmarked,2,26.522016,-82.188791,7,250,2
B,3/16/2020,3/9/2020,250-3,3,Ae. aegypti,female,unmarked,1,26.521488,-82.190202,7,250,3
B,3/16/2020,3/9/2020,250-5,5,Ae. aegypti,female,unmarked,1,26.523008,-82.193073,7,250,5
B,3/16/2020,3/9/2020,250-6,6,Ae. aegypti,female,unmarked,1,26.524585,-82.193011,7,250,6
B,3/16/2020,3/9/2020,300-1,1,Ae. aegypti,female,unmarked,1,26.521164,-82.189434,7,300,1
B,3/16/2020,3/9/2020,50-3,3,Ae. aegypti,female,unmarked,1,26.523709,-82.191221,7,50,3
B,3/16/2020,3/9/2020,50-4,4,Ae. aegypti,female,unmarked,1,26.524132,-82.190544,7,50,4
B,3/17/2020,3/9/2020,100-1,1,Ae. aegypti,female,unmarked,1,26.523715,-82.18971,8,100,1
B,3/17/2020,3/9/2020,100-4,4,Ae. aegypti,female,unmarked,1,26.523731,-82.191744,8,100,4
B,3/17/2020,3/9/2020,100-6,6,Ae. aegypti,female,unmarked,1,26.524506,-82.190228,8,100,6
B,3/17/2020,3/9/2020,150-2,2,Ae. aegypti,female,unmarked,5,26.522667,-82.189552,8,150,2
B,3/17/2020,3/9/2020,150-2,2,Ae. aegypti,male,unmarked,7,26.522667,-82.189552,8,150,2
B,3/17/2020,3/9/2020,150-4,4,Ae. aegypti,female,unmarked,4,26.523085,-82.192055,8,150,4
B,3/17/2020,3/9/2020,150-6,6,Ae. aegypti,female,unmarked,1,26.525009,-82.1902,8,150,6
B,3/17/2020,3/9/2020,200-2,2,Ae. aegypti,male,unmarked,1,26.522648,-82.188859,8,200,2
B,3/17/2020,3/9/2020,200-3,3,Ae. aegypti,female,unmarked,1,26.521968,-82.190824,8,200,3
B,3/17/2020,3/9/2020,200-5,5,Ae. aegypti,female,unmarked,3,26.523841,-82.192729,8,200,5
B,3/17/2020,3/9/2020,200-6,6,Ae. aegypti,female,unmarked,1,26.524965,-82.192244,8,200,6
B,3/17/2020,3/9/2020,250-1,1,Ae. aegypti,female,unmarked,1,26.52385,-82.188171,8,250,1
B,3/17/2020,3/9/2020,250-2,2,Ae. aegypti,female,unmarked,2,26.522016,-82.188791,8,250,2
B,3/17/2020,3/9/2020,250-3,3,Ae. aegypti,male,unmarked,1,26.521488,-82.190202,8,250,3
B,3/17/2020,3/9/2020,250-5,5,Ae. aegypti,female,unmarked,1,26.523008,-82.193073,8,250,5
B,3/17/2020,3/9/2020,250-6,6,Ae. aegypti,female,unmarked,2,26.524585,-82.193011,8,250,6
B,3/17/2020,3/9/2020,250-7,7,Ae. aegypti,female,unmarked,2,26.525599,-82.192094,8,250,7
B,3/17/2020,3/9/2020,300-1,1,Ae. aegypti,female,unmarked,1,26.521164,-82.189434,8,300,1
B,3/17/2020,3/9/2020,300-3,3,Ae. aegypti,female,unmarked,2,26.525544,-82.192901,8,300,3
B,3/17/2020,3/9/2020,400-2,2,Ae. aegypti,female,unmarked,1,26.520143,-82.191568,8,400,2
B,3/17/2020,3/9/2020,50-1,1,Ae. aegypti,female,unmarked,1,26.523684,-82.190193,8,50,1
B,3/17/2020,3/9/2020,50-3,3,Ae. aegypti,male,marked,1,26.523709,-82.191221,8,50,3
B,3/17/2020,3/9/2020,50-3,3,Ae. aegypti,female,unmarked,1,26.523709,-82.191221,8,50,3
C1,5/25/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,2,26.523684,-82.190193,3,50,1
C1,5/26/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,1,26.523684,-82.190193,4,50,1
C1,5/26/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,1,26.523684,-82.190193,4,50,1
C1,5/24/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,3,26.523684,-82.190193,2,50,1
C1,5/24/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,4,26.523684,-82.190193,2,50,1
C1,5/24/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,4,26.523684,-82.190193,2,50,1
C1,5/29/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,27,26.523684,-82.190193,7,50,1
C1,5/25/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,7,26.523684,-82.190193,3,50,1
C1,5/25/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,11,26.523684,-82.190193,3,50,1
C1,5/29/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,8,26.523684,-82.190193,7,50,1
C1,5/28/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,11,26.523684,-82.190193,6,50,1
C1,5/28/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,32,26.523684,-82.190193,6,50,1
C1,5/27/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,2,26.523684,-82.190193,5,50,1
C1,5/27/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,35,26.523684,-82.190193,5,50,1
C1,5/27/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,10,26.523684,-82.190193,5,50,1
C1,5/28/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,1,26.523684,-82.190193,6,50,1
C1,5/29/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,1,26.523684,-82.190193,7,50,1
C1,5/31/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,2,26.523684,-82.190193,9,50,1
C1,5/22/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,7,26.523684,-82.190193,0,50,1
C1,5/23/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,2,26.523684,-82.190193,1,50,1
C1,5/22/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,2,26.523684,-82.190193,0,50,1
C1,5/23/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,2,26.523684,-82.190193,1,50,1
C1,5/23/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,9,26.523684,-82.190193,1,50,1
C1,6/1/2020,5/22/2020,50-1,1,Ae. aegypti,male,marked,1,26.523684,-82.190193,10,50,1
C1,6/1/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,13,26.523684,-82.190193,10,50,1
C1,6/1/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,11,26.523684,-82.190193,10,50,1
C1,5/26/2020,5/22/2020,50-1,1,Ae. aegypti,male,unmarked,9,26.523684,-82.190193,4,50,1
C1,5/31/2020,5/22/2020,50-1,1,Ae. aegypti,female,unmarked,2,26.523684,-82.190193,9,50,1
